time,total_V,total_U,total_D,thermometer,indicator,kappa,gini_coefficient,circulation_rate
298,22209442.215669524,2484205.669876698,24433516.721537232,1.100140943850384,0.10014094385038397,0.19468828766918242,0.5933221458421545,0.11185358217254127
299,22210516.91188424,2482328.4245614554,24433845.43161009,1.10010251128087,0.10010251128087,0.19273940901791667,0.5934704268112521,0.1117636493742849
300,22205375.595064983,2729269.0223365435,24432917.425540637,1.100315431321536,0.10031543132153597,0.19080593532308765,0.58691233358876,0.12291028407297501
301,16656480.961929299,2725741.216497401,18883073.16091378,1.1336772277453844,0.13367722774538437,0.1882552944759521,0.5685134137900869,0.16364448305302068
302,16660107.10430208,2720865.5782992425,18885640.657059755,1.1335845885518336,0.13358458855183364,0.18574049387042466,0.5677013676213052,0.1633162116704906
303,16661688.79037427,2718106.1493869093,18886127.84692718,1.1335062180394346,0.13350621803943463,0.18326074278308294,0.5676965620861851,0.16313509294191136
304,16663779.885756692,2714890.890505303,18887204.83646212,1.1334286077917948,0.13342860779179477,0.18081552020583924,0.567374484279717,0.16292167258077184
305,16664640.794177951,2712941.902416056,18887022.976184934,1.1333591410373158,0.13335914103731583,0.17840417995975263,0.5664054692211395,0.16279630241798335
306,16666318.74374406,2710067.247595937,18887592.533632096,1.1332792096468107,0.13327920964681073,0.1760264231494803,0.5655107160596975,0.16260742934687958
307,16667593.171814453,2707446.839002254,18887588.056340795,1.1331922888711035,0.13319228887110346,0.17368188692937303,0.5650800089323407,0.16243778037375256
308,16669156.306295918,2704610.096148,18887959.85268534,1.1331083292770723,0.13310832927707228,0.1713700363498872,0.5654280238472886,0.16225236877324573
309,16671184.509495903,2701308.3521619695,18888821.26263612,1.1330221467992903,0.13302214679929025,0.16909043533665377,0.5653751053581033,0.16203457832425194
310,16672593.625778409,2698848.7292641746,18889254.036318205,1.1329523444458274,0.13295234444582738,0.1668423383565164,0.5649232147521126,0.16187335874913528
311,16675805.395167166,2694393.610233473,18891391.496559165,1.1328623145262957,0.1328623145262957,0.1646256324330138,0.5649524072499679,0.1615750211989364
312,16675805.395167166,2693333.6422265666,18890331.528552257,1.1327987512991058,0.1327987512991058,0.16243942459112085,0.5654224566118407,0.16151145797174657
313,16677934.416831061,2690076.028316727,18891444.01174199,1.1327208477733965,0.13272084777339654,0.16028351477676522,0.5661078457189432,0.16129551544476348
314,16639436.18571035,2692745.6037952662,18892480.537422888,1.1354038878821755,0.1354038878821755,0.1581132136703458,0.5648072768157786,0.16182913734227053
315,16640826.43657083,2690290.4530352834,18892879.05948179,1.135332979494439,0.1353329794944389,0.15597342044000093,0.5642687262969368,0.1616680796046852
316,16643413.615679938,2686427.2585034897,18894326.390489742,1.135243455867082,0.13524345586708209,0.15386398199962942,0.5639568184359738,0.16141083317022042
317,16644346.107819386,2684297.2843017667,18894110.47910057,1.135166882297903,0.13516688229790308,0.15178425052514635,0.5649892021715532,0.16127382036598628
318,16645760.580988077,2681797.9348475137,18894514.52193995,1.1350946945326295,0.13509469453262946,0.14973372582919048,0.5651101752633407,0.16110996681704792
319,16639430.36851969,2679582.7828504527,18895851.355912745,1.135606864983912,0.13560686498391195,0.14770323371498478,0.5652167472937317,0.16103813192547642
320,16630858.584793203,2678606.7088102046,18896107.316515546,1.136207563799119,0.1362075637991189,0.1456914039520278,0.5643487975906347,0.16106244275683088
321,16616853.309253141,2677583.584993515,18897289.79884018,1.1372363616110863,0.13723636161108632,0.14369198813238906,0.5640096492720481,0.16113662046366475
322,16619408.39112055,2673793.0831954265,18898743.938769933,1.13714901842518,0.13714901842518,0.14172126661959708,0.5642724270091086,0.1608837703647734
323,16580673.973264221,2676998.826791359,18899027.97640183,1.139822663835974,0.13982266383597408,0.13973968211750104,0.56384415140842,0.16145295608055074
324,16582032.854960218,2674389.5654410706,18899207.998532794,1.1397401129186302,0.1397401129186302,0.13778695822166973,0.5639467516959151,0.16128237043271054
325,16584328.631626543,2671153.7953337017,18900684.612108942,1.1396713748221967,0.13967137482219671,0.1358624688329308,0.5641039390771949,0.1610649339304441
326,16576547.555035256,2671250.207561213,18899723.86806058,1.140148381640521,0.1401483816405209,0.1339583783196687,0.5630689050823805,0.16114635443191547
327,16579043.22167112,2667654.2351582977,18901250.579804964,1.1400688403476984,0.1400688403476984,0.13208203884905928,0.563497102596906,0.16090519817641238
328,16579991.75933722,2665593.4635320837,18901136.80654601,1.1399967551794234,0.13999675517942345,0.13023293316342419,0.5631283919429495,0.16077170014459885
329,16579991.75933722,2664475.410442919,18900018.753456846,1.1399293213045822,0.13992932130458224,0.1284105925685179,0.5631382181575126,0.1607042662697578
330,16581386.304461073,2661949.191463151,18900355.02183656,1.1398537296457287,0.13985372964572873,0.12661472253884534,0.563639921067139,0.1605383978507863
331,16574745.190347614,2660864.3667033967,18900325.191510443,1.1403086427245435,0.14030864272454346,0.12483820855200833,0.563617614206603,0.16053727138158144
332,16575984.668190366,2658574.1326710447,18900579.148839522,1.1402386963538944,0.1402386963538944,0.1230874937897594,0.5631533670111508,0.16038710133298445
333,16577280.498760937,2656107.5427971166,18900772.421715714,1.140161223858669,0.14016122385866892,0.1213622844126325,0.5635905573157554,0.16022577062598695
334,16580008.590948828,2652079.5959184654,18902344.243012212,1.140068422722722,0.14006842272272202,0.11966238203706211,0.5632429338460438,0.15995646693248752
335,16582281.828218242,2648696.4095673515,18903627.17526674,1.1399895003049725,0.13998950030497248,0.11798723433039501,0.5637920538525429,0.1597305145942
336,16574619.169373319,2646715.4030921934,18904655.581685916,1.1405785791216279,0.14057857912162786,0.11632858655472927,0.5631418253761398,0.15968483957585042
337,16577736.196133753,2642474.7480108263,18906813.034165446,1.1404942635397273,0.14049426353972727,0.11469423664506685,0.5628109250029616,0.15939901062167355
338,16578781.435392486,2640301.204586388,18906784.98185103,1.1404206669549735,0.14042066695497346,0.11308369252450767,0.5619454991006145,0.1592578570913455
339,16580060.403687688,2637797.331401209,18906906.359377056,1.1403400168054778,0.1403400168054778,0.11149667579357618,0.5614861755111324,0.15909455497607944
340,16583177.955342446,2633666.0080127926,18909174.220964193,1.1402623955363396,0.14026239553633957,0.10993279670946163,0.5612932088235711,0.15881551866024143
341,16584072.94355992,2631754.396476824,18909099.690506194,1.1401963652028646,0.1401963652028646,0.10839157885793643,0.5610483283758076,0.15869167998919173
342,16585049.624389803,2629790.476045734,18909140.53598908,1.1401316827042527,0.1401316827042527,0.1068726694243031,0.5605883721199989,0.15856391965076733
343,16577743.604268344,2627563.245001011,18910385.502464805,1.1407092517461703,0.14070925174617033,0.10536887208962215,0.5606622901534992,0.1584994500894851
344,16579884.923711589,2624208.0186473937,18911425.616021007,1.1406246607281927,0.14062466072819269,0.1038871259007306,0.5603238080179962,0.15827661233609672
345,16582050.119620156,2621067.2658767444,18912729.212746892,1.1405543389577046,0.14055433895770464,0.1024269472700113,0.5602056998951563,0.1580665386347768
346,16583345.249500424,2618744.010090128,18913064.381451353,1.1404854748483941,0.14048547484839413,0.1009879974375614,0.5604612934935778,0.1579140981925235
347,16585757.130688937,2615186.8006366827,18914457.875490125,1.140403644310717,0.14040364431071706,0.1,0.5601113855740492,0.15767666076562484
348,16587830.554813003,2611902.980841583,18915430.031528633,1.140319704196657,0.14031970419665707,0.1,0.559980319905901,0.15745898610495104
349,16589189.805928657,2609323.5775396894,18915640.66999045,1.1402389683449379,0.14023896834493788,0.1,0.5604090005777007,0.1572905975557147
350,16589189.805928657,2800383.4633237286,18914724.582811594,1.1401837464088713,0.14018374640887132,0.1,0.5549627475126206,0.16880772937584484
351,16574096.492669728,2799671.2651561163,18914513.08622774,1.1412093017916913,0.14120930179169133,0.1,0.5554994319697548,0.16891848472068055
352,16575101.772095904,2797525.750207363,18914431.03957482,1.141135137487793,0.14113513748779294,0.1,0.5565061851507989,0.1687787977819227
353,16578311.292114701,2793174.540054715,18916667.79156602,1.1410491369264815,0.14104913692648147,0.1,0.5572335229991234,0.16848365860902
354,16581672.009583361,2788624.758738723,18919016.32505412,1.1409595072270091,0.14095950722700912,0.1,0.5580595452848733,0.16817512474779625
355,16584906.929171346,2784043.640750519,18921075.30516757,1.1408611085954976,0.1408611085954976,0.1,0.5573385305014629,0.16786609973997738
356,16585921.585906707,2781917.929100059,18921032.309973903,1.1407887232537848,0.14078872325378478,0.1,0.5569899310011681,0.16772766678602255
357,16586417.787779927,2780207.7359789307,18920340.63648728,1.1407128940419475,0.14071289404194753,0.1,0.5569788851586885,0.16761954097329285
358,16590153.770313565,2775081.9537268807,18922883.44996217,1.14060928620341,0.14060928620341007,0.1,0.5556935924729356,0.1672728289410201
359,16587476.702839456,2773122.282371464,18922807.482090734,1.1407887903077816,0.14078879030778157,0.1,0.5565393900822639,0.16718168363104674
360,16589270.771900523,2770263.3137715724,18923631.0763004,1.1407150643627988,0.1407150643627988,0.1,0.5567009908300002,0.1669912651292629
361,16591302.06590316,2767014.6677790754,18924551.928523846,1.1406309072882082,0.14063090728820815,0.1,0.5579473803769768,0.16677501601671013
362,16592222.718390897,2764906.5343695926,18924333.555483926,1.1405544559444774,0.14055445594447735,0.1,0.5578255654859903,0.16663870665772568
363,16594333.595280863,2761766.6754995673,18925526.549177516,1.140481263710379,0.14048126371037895,0.1,0.5577675824339381,0.16642829672201873
364,16588312.763613313,2759997.717989249,18925581.64995266,1.1408985301667436,0.14089853016674359,0.1,0.5581312045437863,0.16638206412669895
365,16590217.14519188,2756916.5979573927,18926409.52368734,1.1408174683941692,0.1408174683941692,0.1,0.5581499028821215,0.1661772461342613
366,16578646.939964958,2754671.1537265726,18927646.48210086,1.1416882542129139,0.14168825421291387,0.1,0.5579781768807375,0.16615777896120607
367,16579978.570703756,2752097.2477903874,18927805.923470624,1.141606175349068,0.14160617534906805,0.1,0.5576512202785853,0.165989192088176
368,16573213.715165578,2749928.16978149,18928389.540799584,1.1421073707315357,0.14210737073153568,0.1,0.557859676107632,0.1659260670285767
369,16537185.996003948,2749452.094240531,18930654.568511818,1.144732518161568,0.14473251816156796,0.1,0.5570897534678645,0.1662587634259486
370,16539357.098096302,2746068.275335004,18931727.222322177,1.1446471050861609,0.14464710508616085,0.1,0.5565605073762325,0.16603234690730992
371,16532815.538045205,2744726.3964716704,18931549.840988275,1.1450892800093921,0.14508928000939214,0.1,0.5562780430414336,0.16601687656621608
372,16534576.99185174,2741794.8078738195,18932233.868098564,1.1450086613905148,0.14500866139051483,0.1,0.5561794095180628,0.165821890044419
373,16528822.492100123,2738829.4308065097,18933762.305533733,1.1454997665189424,0.14549976651894236,0.1,0.5556757843158999,0.16570021440520163
374,16529852.967660617,2736542.6194936763,18933590.6808977,1.145417973041854,0.1454179730418541,0.1,0.556596082044909,0.16555154028577937
375,16517857.109206788,2734477.4766595396,18934670.842762638,1.146315210113348,0.14631521011334803,0.1,0.5556983017478383,0.16554674487015544
376,16491442.655062187,2734230.795269946,18935653.63824822,1.1482108651322729,0.14821086513227288,0.1,0.555179237260252,0.16579694405514311
377,16493757.36890963,2730679.4009152176,18936853.498632982,1.1481224729501922,0.1481224729501922,0.1,0.5552347503906534,0.16555835882868558
378,16495464.16244512,2727851.8000719408,18937529.316099394,1.148044646067861,0.14804464606786105,0.1,0.5556769542628579,0.16536981155597816
379,16496212.512210757,2726024.4445613986,18937238.0469499,1.147974908357434,0.147974908357434,0.1,0.5551549996410319,0.16525153531718584
380,16493299.34334252,2725261.0275425217,18936183.3130442,1.148113722963971,0.14811372296397107,0.1,0.5541555867836494,0.1652344367740204
381,16496295.55053544,2721085.157689178,18938157.552692108,1.1480248698670659,0.14802486986706587,0.1,0.5546151499740859,0.16495128553882246
382,16498516.818762157,2717715.204243308,18939347.04455371,1.14794240310231,0.14794240310231,0.1,0.5543331856581215,0.16472481945484427
383,16501453.025164869,2713471.983439274,18941130.773734193,1.1478462378342558,0.14784623783425577,0.1,0.5545828329454787,0.16443836668814585
384,16503973.023650121,2709602.7230305295,18942434.14179517,1.147749945704028,0.1477499457040281,0.1,0.554355712132784,0.16417881434656253
385,16506954.073987234,2705359.216519534,18944309.63334457,1.1476562876732226,0.14765628767322259,0.1,0.5540178295804701,0.16389209083599623
386,16510080.675678365,2701079.7747991546,18946447.952990193,1.1475684659070706,0.14756846590707062,0.1,0.5539506402032992,0.16360185197509175
387,16511486.42051836,2698483.693499596,18946737.34794114,1.1474882918110003,0.14748829181100032,0.1,0.5532015201968705,0.1634306945343374
388,16512681.288397582,2696100.8867388587,18946807.16472197,1.1474094869156528,0.1474094869156528,0.1,0.5537534417416863,0.16327456696165016
389,16514517.641542235,2693105.7072061617,18947581.341644086,1.147328777801023,0.14732877780102305,0.1,0.5538415952601445,0.16307504497931322
390,16516920.69973758,2689551.460482269,18948959.68805801,1.1472453027130578,0.1472453027130578,0.1,0.5542763974895482,0.16283613086094192
391,16520208.172427544,2684975.5844675284,18951131.78230162,1.147148485327886,0.14714848532788594,0.1,0.5550533695160278,0.16252674036812623
392,16484962.328704068,2684272.335906925,18953240.684462927,1.1497290868212071,0.1497290868212071,0.1,0.5539139369403168,0.1628315723374749
393,16488413.889557967,2679590.7797531406,18955643.911114514,1.149634163606181,0.1496341636061811,0.1,0.553405189011182,0.16251355634941408
394,16490466.045087723,2676448.5820182306,18956714.032624893,1.149555990764241,0.14955599076424098,0.1,0.5527241234484916,0.16230278602802173
395,16490466.045087723,2675319.9978173003,18955585.448423963,1.1494875521768873,0.14948755217688725,0.1,0.553024583235217,0.162234347440668
396,16491635.942042282,2673113.3749902477,18955780.19302995,1.1494178175923593,0.14941781759235928,0.1,0.5524014223458804,0.16208903618686213
397,16492743.833998108,2670857.9039601907,18955798.81601448,1.1493417351780506,0.1493417351780506,0.1,0.5531382295842706,0.1619413925810507
398,16493298.282584323,2669255.9641100597,18955334.954841323,1.1492749739969674,0.14927497399696743,0.1,0.5535579810158808,0.16183882194919086
399,16494691.434010321,2666774.5104313768,18955713.1277739,1.1492008324987038,0.14920083249870375,0.1,0.5543597230111066,0.1616747134131147
400,16496898.310795886,2855024.27384188,18956889.60225799,1.1491184127535197,0.14911841275351967,0.1,0.5488095081497089,0.17306430700209247
401,16499616.695235657,2851030.094927964,18958475.26508887,1.1490251934496891,0.14902519344968912,0.1,0.5484388523587105,0.1727937168232043
402,16501423.579864865,2847874.1495702784,18959028.188180614,1.1489328842703324,0.14893288427033236,0.1,0.5472153712865204,0.17258354321897848
403,16501423.579864865,2846586.293935926,18957740.332546264,1.1488548391472486,0.14885483914724862,0.1,0.5468653465413702,0.17250549809589444
404,16502355.07994677,2844411.497750896,18957477.56284514,1.1487740671561342,0.14877406715613417,0.1,0.5467430119026155,0.17236397374622914
405,16488682.147051105,2842457.738002849,18958519.346186,1.1497898484007474,0.14978984840074738,0.1,0.5462319975339078,0.1723884124063368
406,16492081.626217611,2837680.965777918,18960720.45225022,1.1496863089804377,0.14968630898043767,0.1,0.5447880693405034,0.17206323798851633
407,16462972.575795347,2837079.5180720882,18961660.743353095,1.1517762455142178,0.15177624551421776,0.1,0.5444991990802048,0.17233093871779262
408,16466373.129606707,2832337.696255338,18963899.005675454,1.1516743156741767,0.15167431567417666,0.1,0.5443002717819705,0.17200737976493233
409,16467294.184026169,2830190.23720639,18963642.132013816,1.1515943008056047,0.15159430080560465,0.1,0.5443032095943758,0.1718673514651709
410,16462813.25361847,2825875.4673096384,18966109.231624573,1.1520576064030787,0.15205760640307875,0.1,0.5436720313018388,0.17165203928244285
411,16465347.322729759,2821822.6087224404,18967257.883318443,1.1519500628532078,0.15195006285320778,0.1,0.5449580734080182,0.1713794767527938
412,16466982.879701857,2818934.7329357825,18967727.203421876,1.1518641479127654,0.15186414791276537,0.1,0.5450499993157127,0.17118708105360106
413,16468325.62325771,2816180.451435706,18967729.079746973,1.151770344700947,0.15177034470094708,0.1,0.5452298600798784,0.17100587612006538
414,16454660.333175829,2814554.2332178904,18968288.092746396,1.152760841529047,0.1527608415290469,0.1,0.5445401867053223,0.1710490630756562
415,16430131.188677436,2812588.625408969,18970312.83553669,1.1546050739150384,0.15460507391503842,0.1,0.5442826938296599,0.17118479415107896
416,16425427.70947775,2811756.1247615204,18969009.986969274,1.1548563801491656,0.15485638014916558,0.1,0.5438993501837661,0.17118312986998138
417,16414498.002246015,2809060.5501688467,18970566.88600674,1.1557201982912286,0.15572019829122863,0.1,0.5437527156657966,0.17113289421245045
418,16418106.056473896,2803795.1848046933,18972707.526689287,1.1555965993536796,0.15559659935367964,0.1,0.5426727478010906,0.1707745811338036
419,16420574.39819589,2800039.8493210464,18974018.78737184,1.155502744742991,0.15550274474299108,0.1,0.5431119898256984,0.17052021332631845
420,16420574.39819589,2798818.5230738386,18972797.461124633,1.1554283669400232,0.15542836694002315,0.1,0.5436738909007841,0.1704458355233506
421,16422497.743914163,2795549.4896944864,18973476.347903844,1.1553343860214578,0.15533438602145777,0.1,0.5440268885579091,0.17022681526812564
422,16409538.78737879,2794744.5565613573,18973284.466282427,1.1562350844909495,0.15623508449094947,0.1,0.5427291465349764,0.17031219419225258
423,16411689.80041598,2791380.8304354097,18974335.97744334,1.1561476123538728,0.15614761235387276,0.1,0.5428563659780159,0.17008491291156733
424,16413530.096580079,2788257.1956960713,18974989.79272504,1.1560578182190477,0.15605781821904774,0.1,0.5419673632381228,0.1698755343481554
425,16404789.60481047,2785485.857925271,18976066.646633737,1.1567394098775443,0.1567394098775443,0.1,0.5416578710516411,0.1697971095653959
426,16397086.441974154,2781568.2534131724,18978458.78911246,1.1574287210275582,0.15742872102755823,0.1,0.5422889335578307,0.16963795752718377
427,16386239.39446198,2778929.852521143,18980224.150586493,1.1583026278135053,0.15830262781350535,0.1,0.5422019415079085,0.1695892379956521
428,16360406.702545373,2778778.033306498,18980300.18643176,1.1601362075845452,0.16013620758454516,0.1,0.5420793727514504,0.16984773568460082
429,16360406.702545373,2777617.132981271,18979139.286106534,1.1600652496709472,0.16006524967094715,0.1,0.5418272721345434,0.16977677777100283
430,16362062.468402674,2774764.9121832983,18979685.742594596,1.159981254150991,0.15998125415099107,0.1,0.5418316305885262,0.16958527798935735
431,16365265.580967205,2770326.5565170045,18981822.19692918,1.159884763434883,0.159884763434883,0.1,0.5413304046140335,0.1692808798495084
432,16366681.925556684,2767686.2014168194,18982089.07546004,1.1598006952050177,0.15980069520501772,0.1,0.5413767818180506,0.16910490556397131
433,16368426.701832028,2764586.319138449,18982570.57606264,1.159706483820954,0.1597064838209541,0.1,0.54103211487603,0.16889749818344021
434,16370468.83280524,2761248.4779836773,18983424.477431823,1.1596139775417065,0.15961397754170648,0.1,0.5416958139193893,0.16867253504984134
435,16373949.044411333,2756447.9156530835,18985767.50734531,1.1595106016178442,0.15951060161784425,0.1,0.5419765294647105,0.1683435015082021
436,16350112.090684626,2755003.446339777,18987582.35123867,1.1613120598761355,0.1613120598761355,0.1,0.5407239362617202,0.16850058464794399
437,16352798.039111355,2751026.399198579,18989118.5666576,1.161215256327443,0.16121525632744294,0.1,0.5403159751340474,0.16822970555980007
438,16349221.906857328,2746684.916756686,18991335.557568453,1.1616048559230179,0.16160485592301788,0.1,0.5394677697240893,0.16800095640053966
439,16330605.065269293,2745838.5045208274,18991792.36466411,1.1629570544850436,0.1629570544850436,0.1,0.539529688622739,0.16814064718033447
440,16332550.32343247,2742705.98145922,18992652.739937447,1.1628712212010455,0.16287122120104547,0.1,0.5391951397915042,0.16792882477908136
441,16333477.476966955,2740657.788797781,18992507.651899427,1.1627963291149828,0.16279632911498276,0.1,0.5396530387725809,0.16779389402303246
442,16336095.633805616,2736571.565359572,18993795.539866883,1.1626888067771513,0.16268880677715125,0.1,0.5397549026625079,0.16751686735333265
443,16338459.216874933,2732914.243384994,18994989.783139855,1.1625937018296784,0.16259370182967836,0.1,0.5392083172107698,0.16726878631017694
444,16341035.119933428,2729091.69926323,18996454.618980274,1.1625000790682876,0.16250007906828756,0.1,0.5391492611914865,0.16700849604895457
445,16333711.63289432,2728807.27216676,18995437.843179893,1.162959054874285,0.16295905487428497,0.1,0.5393472125773464,0.1670659635420059
446,16336707.873728978,2724472.6892314716,18997253.43879995,1.1628568978300329,0.16285689783003288,0.1,0.5394641409762915,0.16676999492735559
447,16329608.204197165,2722035.186518667,18998042.983018223,1.1634108268522447,0.16341082685224473,0.1,0.5381411338660453,0.16669323308191974
448,16331824.215707924,2718519.0935590584,18999075.545264915,1.1633161914020378,0.1633161914020378,0.1,0.5378907564196767,0.1664553241360748
449,16334030.882596053,2714973.127689518,19000059.05353416,1.1632192439270312,0.16321924392703124,0.1,0.5374290308660583,0.16621574596031455
450,16335015.854791578,2903324.2730560354,18999953.368806392,1.163142634063199,0.16314263406319895,0.1,0.5332583755903901,0.17773623845026135
451,16338087.377997998,2898868.879577198,19001802.680856526,1.1630371561389536,0.16303715613895364,0.1,0.5335655334564091,0.17743012462285004
452,16338919.235746523,2896741.8189280415,19001383.11769118,1.1629522640714007,0.16295226407140073,0.1,0.5327864507072595,0.17729090750326423
453,16338919.235746523,2895598.3935152087,19000239.69227835,1.1628822823672054,0.16288228236720537,0.1,0.5326953973252933,0.17722092579906856
454,16342102.287833257,2891089.090971239,19002264.022965044,1.1627796527202185,0.16277965272021855,0.1,0.5320658172763617,0.17691047577909627
455,16343454.018202065,2888398.9959058776,19002348.532340914,1.1626886526665403,0.1626886526665403,0.1,0.5311592120824857,0.17673124620346495
456,16344894.134938458,2885764.139257004,19002669.704782534,1.1626058601482696,0.1626058601482696,0.1,0.5305748055051003,0.17655447110473863
457,16330360.77446434,2884187.0031214547,19003345.13441043,1.163681892694362,0.16368189269436195,0.1,0.531441790669793,0.17661502051022876
458,16319844.505325206,2881245.8065083823,19004953.291204993,1.1645302922465732,0.16453029224657323,0.1,0.5311233135751963,0.17654860654880777
459,16322236.139696892,2877509.9745369735,19006126.603470203,1.1644315423942366,0.16443154239423663,0.1,0.5318472957605018,0.17629385764972821
460,16324750.626106003,2873509.6547423573,19007287.59788376,1.1643233047301766,0.16432330473017664,0.1,0.5313874137895558,0.17602165696467886
461,16313244.79647706,2869777.4527584636,19009568.503092807,1.1652843281796417,0.16528432817964167,0.1,0.5314159227114803,0.1759170225520191
462,16314980.610191673,2866577.2350937244,19009931.271473847,1.165182584378843,0.16518258437884303,0.1,0.5311429062487629,0.17570215396413194
463,16317502.153546609,2862623.896739642,19011153.732637793,1.1650774459071065,0.1650774459071065,0.1,0.531170024245653,0.17543272676188681
464,16319885.586739061,2858934.652510655,19012356.798645943,1.1649810102893543,0.1649810102893543,0.1,0.5312483251350915,0.1751810475211738
465,16307929.41243007,2857524.6639862126,19012558.582297273,1.165847490595937,0.16584749059593706,0.1,0.5309549379481131,0.17522302137315962
466,16304177.1540883,2855177.042707544,19012808.350043464,1.1661311190596313,0.1661311190596313,0.1,0.530917697049855,0.1751193584149448
467,16298628.339381663,2852052.9850053526,19014390.35861883,1.1666251884936347,0.16662518849363472,0.1,0.5311887913214006,0.17498730111625785
468,16298628.339381663,2850815.0432752557,19013152.416888732,1.1665492347566502,0.16654923475665018,0.1,0.530087908725688,0.17491134737927339
469,16302048.757936355,2845989.317338224,19015347.550090283,1.1664391287526366,0.16643912875263656,0.1,0.5300272184234769,0.17457862871086716
470,16292306.006007034,2842473.203458132,19017445.82787884,1.167265445472669,0.16726544547266897,0.1,0.5294491743627345,0.1744672118489612
471,16281215.530536944,2840595.5837068316,19017903.966457825,1.1680887050962483,0.1680887050962483,0.1,0.5303840645752522,0.17447073152364015
472,16268949.260799423,2837993.8944787458,19019161.87431329,1.1690467263390265,0.1690467263390265,0.1,0.5296490398046347,0.17444235942864406
473,16233879.814181693,2837822.6970626614,19020661.728237305,1.171664564845498,0.17166456484549797,0.1,0.5289133507683854,0.17480865508093626
474,16237408.603331707,2832989.980293592,19023072.315513004,1.1715583921198924,0.17155839211989243,0.1,0.5287563947681682,0.17447303627700167
475,16238433.698357612,2830611.5234129634,19022798.001053967,1.171467541415523,0.1714675414155229,0.1,0.5292292394852407,0.1743155513637536
476,16240621.605960537,2826997.1199154845,19023674.56579407,1.17136369699126,0.17136369699125997,0.1,0.5292724971672209,0.17406951461007727
477,16243352.5699969,2822676.4219826413,19024959.53088323,1.1712458649715107,0.17124586497151073,0.1,0.5279072176811461,0.17377425071696143
478,16244326.41027151,2820452.7046890063,19024734.748890113,1.1711618117240314,0.17116181172403144,0.1,0.5285492914113636,0.17362694109037327
479,16245884.827492064,2817730.304522389,19025211.20512358,1.1710787936233678,0.17107879362336775,0.1,0.529182160375115,0.17344271084293858
480,16239551.748321244,2814611.9104618076,19026537.38452093,1.1716171529480663,0.17161715294806634,0.1,0.5282287704291084,0.17331832516576492
481,16241718.333451694,2811178.488861989,19027551.163978346,1.1715232817939532,0.17152328179395315,0.1,0.52852927243428,0.17308380992373465
482,16243720.618185012,2807791.1084946296,19028273.736484647,1.1714233569852401,0.17142335698524014,0.1,0.5289785413967092,0.17285393996196158
483,16245209.843968598,2804958.6385340886,19028498.09839568,1.1713297815885364,0.1713297815885364,0.1,0.5296402331247942,0.17266373690922146
484,16247335.471612066,2801333.5087329205,19029236.099020578,1.171221960195821,0.17122196019582092,0.1,0.5297710948378396,0.17241802593585343
485,16243925.590155883,2798608.7102916683,19029785.13636659,1.1715016195284094,0.17150161952840937,0.1,0.5294316216640722,0.17228647685924373
486,16245355.084135292,2796091.382973796,19030202.03353277,1.1714241969458132,0.17142419694581323,0.1,0.5296641373264726,0.17211635993751667
487,16241998.01871941,2793677.3002713397,19030990.53747484,1.171714866332395,0.17171486633239508,0.1,0.5294790887502048,0.17200330261409583
488,16244301.709288549,2790178.0089613223,19032219.874175157,1.1716243772603945,0.17162437726039448,0.1,0.5304469883574416,0.1717634933710871
489,16243739.6179036,2785249.7407292905,19034722.595427178,1.1718189926196183,0.1718189926196183,0.1,0.5309290944157239,0.1714660420719519
490,16245012.905948566,2782813.994087505,19034900.44003559,1.17173809280665,0.1717380928066501,0.1,0.5310493215697738,0.17130266440530187
491,16246785.595841516,2779802.8607415375,19035527.985943574,1.1716488700888537,0.17164887008885366,0.1,0.5307798030303545,0.17109863636367853
492,16244698.936910884,2776321.9746531066,19036764.436615538,1.1718754844610002,0.1718754844610002,0.1,0.5317561938993594,0.17090633599523367
493,16245898.32138514,2773947.279727788,19036851.636137374,1.171794335994236,0.171794335994236,0.1,0.5321421331295495,0.17074754654079843
494,16222002.689620685,2773131.2508988716,19038130.72017841,1.1735992826804034,0.17359928268040337,0.1,0.5322697427899072,0.17094876039400503
495,16225012.543505715,2768715.3815399157,19039892.971951887,1.1734901850398178,0.17349018503981783,0.1,0.5325606520663468,0.1706448838862767
496,16226510.14930836,2765921.9741899883,19040173.597565282,1.173399173473962,0.17339917347396194,0.1,0.5328568358138632,0.1704569835866946
497,16211340.721535945,2764863.5655933404,19040419.891051527,1.1745123502189607,0.17451235021896072,0.1,0.5323792030025765,0.1705511970345771
498,16198049.735347344,2763120.486059647,19041226.333416812,1.1755258592560742,0.17552585925607422,0.1,0.5320331394832694,0.1705835289559565
499,16199130.581291823,2760580.649824381,19040905.075699158,1.1754275934838914,0.17542759348389136,0.1,0.531586303175412,0.17041535877317648
500,16188448.28995339,2947757.0343906856,19042317.59754302,1.1762904792648194,0.17629047926481944,0.1,0.5258698500661125,0.18209015352138935
501,16190547.98377851,2944151.169621662,19043021.63062556,1.176181414594798,0.17618141459479797,0.1,0.5256317477995778,0.1818438247162134
502,16192104.618328054,2940954.877682053,19043020.535919223,1.1760682743097015,0.1760682743097015,0.1,0.5258078327028715,0.18162894490893716
503,16194512.497107442,2937026.8178634825,19044034.964121506,1.1759560510094407,0.17595605100944067,0.1,0.526438629303654,0.18135938444507516
504,16197497.053606741,2932446.5477927667,19045580.888970405,1.1758348111401244,0.17583481114012445,0.1,0.5261105802909967,0.18104319069098337
